batch_idx,horizon_idx,action_0,action_1
37,13,-0.5411999821662903,0.030350014567375183
37,14,-0.5413499474525452,0.024500014260411263
37,15,-0.542199969291687,0.018250014632940292
38,0,-0.680899977684021,0.1319500356912613
38,1,-0.6871500015258789,0.1319500356912613
38,2,-0.6934000253677368,0.1319500356912613
38,3,-0.69964998960495,0.1319500356912613
38,4,-0.7059000134468079,0.12895002961158752
38,5,-0.710349977016449,0.12355003505945206
38,6,-0.7135000228881836,0.11730003356933594
38,7,-0.7146999835968018,0.11105003207921982
38,8,-0.7146999835968018,0.1048000305891037
38,9,-0.7142999768257141,0.09855003654956818
38,10,-0.7120500206947327,0.09230003505945206
38,11,-0.7098000049591064,0.08605003356933594
38,12,-0.7075499892234802,0.07980003207921982
38,13,-0.7053000330924988,0.0735500305891037
38,14,-0.7005000114440918,0.06875003129243851
38,15,-0.6980000138282776,0.06780003011226654
39,0,-0.37665003538131714,-0.061599988490343094
39,1,-0.3704000413417816,-0.061599988490343094
39,2,-0.3641500174999237,-0.061599988490343094
39,3,-0.3579000234603882,-0.05959998816251755
39,4,-0.3518500328063965,-0.055849988013505936
39,5,-0.346500039100647,-0.051299985498189926
39,6,-0.342600017786026,-0.045549988746643066
39,7,-0.33980002999305725,-0.03929998725652695
39,8,-0.33750003576278687,-0.03304998576641083
39,9,-0.33595001697540283,-0.026799986138939857
39,10,-0.33595001697540283,-0.020549986511468887
39,11,-0.33615002036094666,-0.014299986883997917
39,12,-0.33820003271102905,-0.008049986325204372
39,13,-0.3413500189781189,-0.001799986232072115
39,14,-0.3449000120162964,0.004100013989955187
39,15,-0.34850001335144043,0.009900013916194439
40,0,-0.6638500094413757,0.06139998883008957
40,1,-0.6638500094413757,0.06139998883008957
40,2,-0.6635500192642212,0.06139998883008957
40,3,-0.6629500389099121,0.06139998883008957
40,4,-0.6623499989509583,0.06139998883008957
40,5,-0.661050021648407,0.06139998883008957
40,6,-0.6590999960899353,0.06139998883008957
40,7,-0.6571500301361084,0.06139998883008957
40,8,-0.6554499864578247,0.06139998883008957
40,9,-0.6537500023841858,0.06139998883008957
40,10,-0.6524500250816345,0.060549989342689514
40,11,-0.6511499881744385,0.05969998612999916
40,12,-0.6498500108718872,0.058849986642599106
40,13,-0.6485500335693359,0.05799998715519905
40,14,-0.6477000117301941,0.05799998715519905
40,15,-0.6468999981880188,0.05799998715519905
41,0,-0.5574500560760498,-0.21344995498657227
41,1,-0.5616500377655029,-0.2079499512910843
41,2,-0.563800036907196,-0.20169994235038757
41,3,-0.5646500587463379,-0.19544994831085205
41,4,-0.5645000338554382,-0.18919995427131653
41,5,-0.5643500685691833,-0.1829499453306198
41,6,-0.5642000436782837,-0.1766999512910843
41,7,-0.5640500783920288,-0.17044994235038757
41,8,-0.5639000535011292,-0.16419994831085205
41,9,-0.5637500286102295,-0.15794995427131653
41,10,-0.5636000633239746,-0.1516999453306198
41,11,-0.563450038433075,-0.1454499512910843
41,12,-0.5633000731468201,-0.13919994235038757
41,13,-0.5631500482559204,-0.13294994831085205
41,14,-0.5630000829696655,-0.12669995427131653
41,15,-0.5628500580787659,-0.12044994533061981
42,0,-0.7889500260353088,0.14509999752044678
42,1,-0.7925500273704529,0.1388999968767166
42,2,-0.7957500219345093,0.1326500028371811
42,3,-0.7984000444412231,0.12639999389648438
42,4,-0.8003000020980835,0.12014999985694885
42,5,-0.7965500354766846,0.11500000208616257
42,6,-0.7903000116348267,0.11374999582767487
42,7,-0.7903000116348267,0.11374999582767487
42,8,-0.7903000116348267,0.11374999582767487
42,9,-0.7903000116348267,0.11374999582767487
42,10,-0.7883000373840332,0.11374999582767487
42,11,-0.7820500135421753,0.11374999582767487
42,12,-0.7758000493049622,0.11374999582767487
42,13,-0.7695500254631042,0.11374999582767487
42,14,-0.7633000016212463,0.11374999582767487
42,15,-0.7570500373840332,0.11374999582767487
43,0,-0.5587246417999268,0.15067756175994873
43,1,-0.5633246302604675,0.14562755823135376
43,2,-0.5675246119499207,0.1402275562286377
43,3,-0.5710746645927429,0.13432756066322327
43,4,-0.5727246403694153,0.12822756171226501
43,5,-0.5727246403694153,0.12302755564451218
43,6,-0.5727246403694153,0.11782755702733994
43,7,-0.5727246403694153,0.11312755197286606
43,8,-0.5727246403694153,0.11192755401134491
43,9,-0.5727246403694153,0.11192755401134491
43,10,-0.5727246403694153,0.11192755401134491
43,11,-0.5727246403694153,0.11192755401134491
43,12,-0.5727246403694153,0.1102275550365448
43,13,-0.5727246403694153,0.10837755352258682
43,14,-0.5727246403694153,0.10652755200862885
43,15,-0.5725246071815491,0.10512755811214447
44,0,-0.5481500029563904,0.024050064384937286
44,1,-0.5509999990463257,0.017800064757466316
44,2,-0.5554499626159668,0.012850064784288406
44,3,-0.5611499547958374,0.009750064462423325
44,4,-0.5673999786376953,0.008150064386427402
44,5,-0.5736500024795532,0.006900064647197723
44,6,-0.5798999667167664,0.005700064357370138
44,7,-0.5861499905586243,0.004650064744055271
44,8,-0.5923999547958374,0.004650064744055271
44,9,-0.5986499786376953,0.004650064744055271
44,10,-0.6049000024795532,0.004650064744055271
44,11,-0.6111499667167664,0.004650064744055271
44,12,-0.6173999905586243,0.004650064744055271
44,13,-0.6236499547958374,0.004650064744055271
44,14,-0.6298999786376953,0.004650064744055271
44,15,-0.6361500024795532,0.006250064820051193
45,0,-0.6435499787330627,-0.20810000598430634
45,1,-0.6445000171661377,-0.20604999363422394
45,2,-0.6466500163078308,-0.2045000046491623
45,3,-0.6503499746322632,-0.20295000076293945
45,4,-0.6546499729156494,-0.20104999840259552
45,5,-0.6592000126838684,-0.19820000231266022
45,6,-0.6637499928474426,-0.19345000386238098
45,7,-0.6671500205993652,-0.18735000491142273
45,8,-0.6701499819755554,-0.181099995970726
45,9,-0.6731500029563904,-0.1748500019311905
45,10,-0.6755499839782715,-0.16859999299049377
45,11,-0.6755499839782715,-0.16234999895095825
45,12,-0.6727499961853027,-0.15610000491142273
45,13,-0.6684499979019165,-0.1504499912261963
45,14,-0.6639000177383423,-0.14505000412464142
45,15,-0.6593499779701233,-0.13965000212192535
46,0,-0.5435999631881714,-0.016549965366721153
46,1,-0.5435999631881714,-0.014799965545535088
46,2,-0.5435999631881714,-0.013049964793026447
46,3,-0.5435999631881714,-0.011299964971840382
46,4,-0.5435999631881714,-0.009549965150654316
46,5,-0.5435999631881714,-0.007799964863806963
46,6,-0.5435999631881714,-0.006049965042620897
46,7,-0.5435999631881714,-0.004299964755773544
46,8,-0.5435999631881714,-0.0025499649345874786
46,9,-0.5435999631881714,-0.0007999648805707693
46,10,-0.5435999631881714,0.00095003517344594
46,11,-0.5435999631881714,0.0027000352274626493
46,12,-0.5435999631881714,0.004450035281479359
46,13,-0.5435999631881714,0.006200035568326712
46,14,-0.5435999631881714,0.007950035855174065
46,15,-0.5435999631881714,0.00970003567636013
47,0,-0.4952000081539154,-0.026399966329336166
47,1,-0.5037000179290771,-0.03884996473789215
47,2,-0.5121999979019165,-0.051299966871738434
47,3,-0.5195500254631042,-0.06374996900558472
47,4,-0.5254999995231628,-0.0761999636888504
47,5,-0.5314499735832214,-0.08864996582269669
47,6,-0.5374000072479248,-0.10109996795654297
47,7,-0.5433499813079834,-0.11354997009038925
47,8,-0.5493000149726868,-0.12599997222423553
47,9,-0.5562499761581421,-0.13844996690750122
47,10,-0.5637499690055847,-0.1508999615907669
47,11,-0.5722500085830688,-0.1633499711751938
47,12,-0.5817499756813049,-0.17579996585845947
47,13,-0.592199981212616,-0.18824997544288635
47,14,-0.6032500267028809,-0.20069997012615204
47,15,-0.614300012588501,-0.21314996480941772
48,0,-0.45825430750846863,0.38264963030815125
48,1,-0.4594542980194092,0.37639960646629333
48,2,-0.4606543183326721,0.3701496124267578
48,3,-0.4619043171405792,0.3638996183872223
48,4,-0.4634042978286743,0.35764962434768677
48,5,-0.4652543067932129,0.35139963030815125
48,6,-0.46725431084632874,0.34514960646629333
48,7,-0.46940430998802185,0.3388996124267578
48,8,-0.47155430912971497,0.3326496183872223
48,9,-0.47375431656837463,0.32639962434768677
48,10,-0.4763043224811554,0.32014963030815125
48,11,-0.4790543019771576,0.31389960646629333
48,12,-0.4822043180465698,0.3076496124267578
48,13,-0.48570430278778076,0.30164963006973267
48,14,-0.48935431241989136,0.29574960470199585
48,15,-0.4930543005466461,0.2899996042251587
49,0,-0.5559999942779541,0.09965001046657562
49,1,-0.56045001745224,0.10590001195669174
49,2,-0.5653499960899353,0.11215000599622726
49,3,-0.571399986743927,0.11645001173019409
49,4,-0.5776500105857849,0.11875000596046448
49,5,-0.5839000344276428,0.11950001120567322
49,6,-0.5872499942779541,0.11775001138448715
49,7,-0.581000030040741,0.11775001138448715
49,8,-0.5747500061988831,0.11775001138448715
49,9,-0.5684999823570251,0.11680001020431519
49,10,-0.562250018119812,0.11435000598430634
49,11,-0.5603500008583069,0.1084500104188919
49,12,-0.5594500303268433,0.10220000892877579
49,13,-0.5585500001907349,0.09595000743865967
49,14,-0.5585500001907349,0.09595000743865967
49,15,-0.5585500001907349,0.09595000743865967
50,0,-0.6588746309280396,0.07272755354642868
50,1,-0.6579246520996094,0.0789775550365448
50,2,-0.6568246483802795,0.08522755652666092
50,3,-0.6556246280670166,0.09147755801677704
50,4,-0.653274655342102,0.09772755205631256
50,5,-0.6480746269226074,0.10237755626440048
50,6,-0.6418246626853943,0.10412755608558655
50,7,-0.6355746388435364,0.10412755608558655
50,8,-0.6293246150016785,0.10342755168676376
50,9,-0.6230746507644653,0.10102755576372147
50,10,-0.6190246343612671,0.09837755560874939
50,11,-0.6162746548652649,0.09592755138874054
50,12,-0.6145746111869812,0.09372755140066147
50,13,-0.613624632358551,0.09107755124568939
50,14,-0.6130246520042419,0.088327556848526
50,15,-0.6126246452331543,0.08557755500078201
51,0,-0.470149964094162,0.05785003677010536
51,1,-0.47189995646476746,0.05785003677010536
51,2,-0.4722999632358551,0.05785003677010536
51,3,-0.47269997000694275,0.05785003677010536
51,4,-0.4730999767780304,0.05785003677010536
51,5,-0.47349998354911804,0.05785003677010536
51,6,-0.4738999605178833,0.05785003677010536
51,7,-0.47429996728897095,0.05785003677010536
51,8,-0.4746999740600586,0.05785003677010536
51,9,-0.47509998083114624,0.05785003677010536
51,10,-0.4754999577999115,0.05785003677010536
51,11,-0.47589996457099915,0.05785003677010536
51,12,-0.4762999713420868,0.05785003677010536
51,13,-0.47669997811317444,0.05785003677010536
51,14,-0.4770999550819397,0.05785003677010536
51,15,-0.47749996185302734,0.05785003677010536
52,0,-0.4668499827384949,0.008849996142089367
52,1,-0.4668499827384949,0.008849996142089367
52,2,-0.4668499827384949,0.008849996142089367
52,3,-0.4682999849319458,0.008849996142089367
52,4,-0.47099998593330383,0.008849996142089367
52,5,-0.47369998693466187,0.008849996142089367
52,6,-0.4747999906539917,0.008849996142089367
52,7,-0.47484996914863586,0.008849996142089367
52,8,-0.47484996914863586,0.008849996142089367
52,9,-0.47484996914863586,0.008849996142089367
52,10,-0.47484996914863586,0.008849996142089367
52,11,-0.47484996914863586,0.008849996142089367
52,12,-0.47484996914863586,0.011599996127188206
52,13,-0.47484996914863586,0.015549995936453342
52,14,-0.47484996914863586,0.020099995657801628
52,15,-0.47484996914863586,0.025049995630979538
53,0,-0.8133000135421753,-0.07579997181892395
53,1,-0.8195499777793884,-0.07579997181892395
53,2,-0.8258000016212463,-0.07454997301101685
53,3,-0.8303999900817871,-0.06934996694326401
53,4,-0.8305500149726868,-0.06309997290372849
53,5,-0.8299499750137329,-0.056849971413612366
53,6,-0.8271499872207642,-0.050599969923496246
53,7,-0.8223000168800354,-0.045799970626831055
53,8,-0.8170499801635742,-0.04139997065067291
53,9,-0.8118000030517578,-0.03699997067451477
53,10,-0.8065500259399414,-0.03259997069835663
53,11,-0.8012999892234802,-0.028199968859553337
53,12,-0.7960500121116638,-0.023799968883395195
53,13,-0.7907999753952026,-0.019399968907237053
53,14,-0.7855499982833862,-0.014999969862401485
53,15,-0.7799500226974487,-0.011049969121813774
54,0,-0.39320001006126404,-0.2659500241279602
54,1,-0.3931500017642975,-0.2659500241279602
54,2,-0.39309999346733093,-0.2659500241279602
54,3,-0.39305001497268677,-0.2659500241279602
54,4,-0.3930000066757202,-0.2659500241279602
54,5,-0.3979499936103821,-0.2659500241279602
54,6,-0.4092000126838684,-0.2682000398635864
54,7,-0.42454999685287476,-0.27080002427101135
54,8,-0.4408999979496002,-0.2738000154495239
54,9,-0.4572499990463257,-0.27505001425743103
54,10,-0.4726000130176544,-0.27505001425743103
54,11,-0.4862000048160553,-0.27505001425743103
54,12,-0.48614999651908875,-0.27505001425743103
54,13,-0.4891499876976013,-0.27410003542900085
54,14,-0.49540001153945923,-0.27250003814697266
54,15,-0.5016499757766724,-0.27045002579689026
55,0,-0.683899998664856,0.042399995028972626
55,1,-0.6845999956130981,0.048649996519088745
55,2,-0.6852999925613403,0.054899994283914566
55,3,-0.6859999895095825,0.061149995774030685
55,4,-0.6866999864578247,0.0673999935388565
55,5,-0.6873999834060669,0.07364999502897263
55,6,-0.6873999834060669,0.07364999502897263
55,7,-0.6873999834060669,0.07364999502897263
55,8,-0.6873999834060669,0.07364999502897263
55,9,-0.6918500065803528,0.06824999302625656
55,10,-0.6955999732017517,0.06239999458193779
55,11,-0.698199987411499,0.05614999681711197
55,12,-0.698199987411499,0.04989999532699585
55,13,-0.6927499771118164,0.04784999415278435
55,14,-0.6865000128746033,0.04784999415278435
55,15,-0.6802499890327454,0.04894999414682388
56,0,-0.45292460918426514,0.30187755823135376
56,1,-0.4665246307849884,0.30312755703926086
56,2,-0.46717461943626404,0.30312755703926086
56,3,-0.46692463755607605,0.30312755703926086
56,4,-0.4666746258735657,0.30312755703926086
56,5,-0.4664246141910553,0.3005775511264801
56,6,-0.4666246175765991,0.29597756266593933
56,7,-0.46737462282180786,0.29047754406929016
56,8,-0.4683746099472046,0.2846275568008423
56,9,-0.46987462043762207,0.27852755784988403
56,10,-0.47242462635040283,0.2722775340080261
56,11,-0.47527462244033813,0.2660275399684906
56,12,-0.47812461853027344,0.2597775459289551
56,13,-0.48107463121414185,0.25352755188941956
56,14,-0.48402461409568787,0.24727754294872284
56,15,-0.4869746267795563,0.24102754890918732
57,0,-0.6449745893478394,0.07957754284143448
57,1,-0.6437246203422546,0.07957754284143448
57,2,-0.6427746415138245,0.07957754284143448
57,3,-0.6421746015548706,0.07957754284143448
57,4,-0.6415746212005615,0.07957754284143448
57,5,-0.6411246061325073,0.07957754284143448
57,6,-0.6411246061325073,0.07957754284143448
57,7,-0.6411246061325073,0.07957754284143448
57,8,-0.6438246369361877,0.08197753876447678
57,9,-0.6486746072769165,0.08717753738164902
57,10,-0.6527246236801147,0.09292753785848618
57,11,-0.6548746228218079,0.0991775393486023
57,12,-0.6548746228218079,0.10542754083871841
57,13,-0.6548746228218079,0.11167754232883453
57,14,-0.6540746092796326,0.11792754381895065
57,15,-0.6513246297836304,0.12417753785848618
58,0,-0.5537999868392944,0.16144998371601105
58,1,-0.5533999800682068,0.15519998967647552
58,2,-0.5528500080108643,0.14894999563694
58,3,-0.5512499809265137,0.1426999866962433
58,4,-0.5492500066757202,0.13644999265670776
58,5,-0.547249972820282,0.13019998371601105
58,6,-0.5452499985694885,0.12394998967647552
58,7,-0.5432500243186951,0.1176999881863594
58,8,-0.5412499904632568,0.11144998669624329
58,9,-0.5394499897956848,0.10519999265670776
58,10,-0.5386000275611877,0.09894999116659164
58,11,-0.5382000207901001,0.09364999085664749
58,12,-0.5380499958992004,0.09304998815059662
58,13,-0.5380499958992004,0.09304998815059662
58,14,-0.5380499958992004,0.09304998815059662
58,15,-0.5380499958992004,0.09304998815059662
59,0,-0.5178499817848206,0.16060003638267517
59,1,-0.5233500003814697,0.16450002789497375
59,2,-0.5295999646186829,0.16450002789497375
59,3,-0.5358499884605408,0.16265003383159637
59,4,-0.5409999489784241,0.1584000289440155
59,5,-0.5448499917984009,0.15275003015995026
59,6,-0.5468499660491943,0.1473500281572342
59,7,-0.5476999878883362,0.1422000378370285
59,8,-0.5476999878883362,0.13750003278255463
59,9,-0.5476999878883362,0.13290002942085266
59,10,-0.5476999878883362,0.12940002977848053
59,11,-0.5476499795913696,0.12615002691745758
59,12,-0.5475999712944031,0.12290003150701523
59,13,-0.5475499629974365,0.11965002864599228
59,14,-0.54749995470047,0.11595003306865692
59,15,-0.5474500060081482,0.11225003004074097
60,0,-0.46540430188179016,-0.2604004144668579
60,1,-0.4697043001651764,-0.2654504179954529
60,2,-0.4745043218135834,-0.26980042457580566
60,3,-0.4797542989253998,-0.2735004127025604
60,4,-0.4856543242931366,-0.2761504054069519
60,5,-0.4919043183326721,-0.27755042910575867
60,6,-0.49815431237220764,-0.27815040946006775
60,7,-0.5044043064117432,-0.27815040946006775
60,8,-0.5106543302536011,-0.27815040946006775
60,9,-0.5169042944908142,-0.2766004204750061
60,10,-0.5231543183326721,-0.2737504243850708
60,11,-0.5294042825698853,-0.2704504132270813
60,12,-0.5354543328285217,-0.26675042510032654
60,13,-0.5408043265342712,-0.26220041513442993
60,14,-0.5448043346405029,-0.2564004063606262
60,15,-0.5477542877197266,-0.2501504123210907
61,0,-0.392300009727478,-0.12255000323057175
61,1,-0.3977000117301941,-0.1262499988079071
61,2,-0.40309998393058777,-0.12995000183582306
61,3,-0.40849998593330383,-0.13369999825954437
61,4,-0.4138999879360199,-0.13745000958442688
61,5,-0.41929998993873596,-0.1412000060081482
61,6,-0.424699991941452,-0.1449500024318695
61,7,-0.4307999908924103,-0.1472500115633011
61,8,-0.4370499849319458,-0.1472500115633011
61,9,-0.4433000087738037,-0.14660000801086426
61,10,-0.44955000281333923,-0.14570000767707825
61,11,-0.45579999685287476,-0.14480000734329224
61,12,-0.4620499908924103,-0.14425000548362732
61,13,-0.4682999849319458,-0.14425000548362732
61,14,-0.4745500087738037,-0.14425000548362732
61,15,-0.48080000281333923,-0.14425000548362732
62,0,-0.6432999968528748,0.05739999935030937
62,1,-0.6432999968528748,0.05739999935030937
62,2,-0.6432999968528748,0.05739999935030937
62,3,-0.6432999968528748,0.05739999935030937
62,4,-0.6430000066757202,0.0580499991774559
62,5,-0.642549991607666,0.05859999731183052
62,6,-0.642549991607666,0.05859999731183052
62,7,-0.642549991607666,0.05859999731183052
62,8,-0.642549991607666,0.05859999731183052
62,9,-0.642549991607666,0.05859999731183052
62,10,-0.642549991607666,0.05859999731183052
62,11,-0.642549991607666,0.05934999883174896
62,12,-0.642549991607666,0.05934999883174896
62,13,-0.642549991607666,0.05934999883174896
62,14,-0.642549991607666,0.05934999883174896
62,15,-0.642549991607666,0.05934999883174896
63,0,-0.5587999820709229,-0.09354998916387558
63,1,-0.5601500272750854,-0.08914998918771744
63,2,-0.5615000128746033,-0.0847499892115593
63,3,-0.5626500248908997,-0.08024999499320984
63,4,-0.5636500120162964,-0.07574999332427979
63,5,-0.5645999908447266,-0.07124999165534973
63,6,-0.5655500292778015,-0.06674998998641968
63,7,-0.5659999847412109,-0.06224999204277992
63,8,-0.5661500096321106,-0.05774999037384987
63,9,-0.5662000179290771,-0.053249992430210114
63,10,-0.5662000179290771,-0.04874999076128006
63,11,-0.5662000179290771,-0.044249989092350006
63,12,-0.5662000179290771,-0.03974999114871025
63,13,-0.5662000179290771,-0.0352499894797802
63,14,-0.5662000179290771,-0.030749989673495293
63,15,-0.5662000179290771,-0.026249989867210388
